sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,floor_stuck_secs,final_angular_speed,final_linear_speed,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10216,7873,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0630,-0.0588,0.0215,0.0660,0.0601,-0.0538,1.050
10217,7873,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0130,0.0207,0.0216,-0.0112,0.0543,0.0119,1.050
10218,7873,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0810,0.0714,0.0215,-0.0578,0.0619,0.0551,1.050
10219,7873,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0826,0.0249,0.0215,0.0656,0.0552,0.0449,1.050
10220,7874,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0587,-0.0642,0.0215,-0.0587,0.0577,-0.0608,0.983
10221,7874,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0905,-0.0587,0.0215,0.0500,0.0803,-0.0566,0.983
10222,7874,2,1,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.732,1.933,4.000,0.1789,0.0053,0.0540,-0.0999,0.0284,-0.0030,0.0531,-0.0011,0.983
10223,7874,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0963,0.0744,0.0215,-0.0446,0.0583,0.0514,0.983
10224,7874,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0556,0.0289,0.0215,0.0614,0.0899,0.0462,0.983
10225,7875,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0585,-0.0632,0.0215,-0.0631,0.0515,-0.0648,0.917
10226,7875,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0693,-0.0851,0.0217,0.0560,0.0715,-0.0456,0.917
10227,7875,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0087,-0.0447,0.0216,-0.0007,0.0541,0.0062,0.917
10228,7875,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0706,0.0548,0.0215,-0.0653,0.0751,0.0438,0.917
10229,7875,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0590,0.0595,0.0215,0.0534,0.0604,0.0577,0.917
10230,7876,0,4,false,batch,true,floor|stacked,false,false,false,,0.890,1.317,4.000,0.0296,0.0009,-0.0897,-0.0664,0.0267,-0.0503,0.0791,-0.0544,1.183
10231,7876,1,5,false,batch,false,,false,false,false,,0.941,0.000,0.000,0.0000,0.0000,0.0886,-0.0539,0.0261,0.0599,0.0524,-0.0640,1.183
10232,7876,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0008,-0.0032,0.0216,-0.0034,0.0516,0.0009,1.183
10233,7876,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0588,0.0602,0.0215,-0.0646,0.0724,0.0652,1.183
10234,7876,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0530,0.0505,0.0215,0.0506,0.0644,0.0528,1.183
10235,7877,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0603,-0.0210,0.0215,-0.0590,0.0693,-0.0524,1.033
10236,7877,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0429,-0.0452,0.0215,0.0523,0.0642,-0.0468,1.033
10237,7877,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0256,0.0003,0.0215,0.0017,0.0843,0.0016,1.033
10238,7877,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0402,0.0641,0.0215,-0.0616,0.0881,0.0646,1.033
10239,7877,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0226,0.0457,0.0215,0.0530,0.0899,0.0601,1.033
10240,7878,0,6,false,batch,false,,false,false,false,,0.961,0.000,0.000,0.0000,0.0000,-0.0733,-0.0584,0.0253,-0.0595,0.0871,-0.0597,1.250
10241,7878,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0935,-0.0965,0.0215,0.0669,0.0655,-0.0466,1.250
10242,7878,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0920,-0.0115,0.0215,0.0056,0.0606,0.0053,1.250
10243,7878,3,6,false,batch,false,,false,false,false,,0.975,0.000,0.000,0.0000,0.0000,-0.0881,0.0866,0.0247,-0.0578,0.0518,0.0502,1.250
10244,7878,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0612,0.0486,0.0215,0.0574,0.0537,0.0505,1.250
10245,7879,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0694,-0.0920,0.0215,-0.0456,0.0529,-0.0475,0.817
10246,7879,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0343,-0.0671,0.0215,0.0465,0.0870,-0.0566,0.817
10247,7879,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0134,-0.0409,0.0216,0.0083,0.0727,-0.0089,0.817
10248,7879,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0456,0.0509,0.0215,-0.0477,0.0570,0.0582,0.817
10249,7879,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0973,0.0847,0.0215,0.0510,0.0530,0.0447,0.817
10250,7880,0,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0899,-0.0609,0.0215,-0.0502,0.0674,-0.0585,0.100
10251,7880,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0912,-0.0847,0.0215,0.0467,0.0880,-0.0462,0.100
10252,7880,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0030,-0.0923,0.0216,0.0077,0.0725,0.0062,0.100
10253,7880,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0785,0.0487,0.0215,-0.0436,0.0884,0.0505,0.100
10254,7880,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0660,0.0442,0.0215,0.0603,0.0503,0.0539,0.100
10255,7881,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0522,-0.0623,0.0215,-0.0669,0.0579,-0.0482,1.350
10256,7881,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0608,-0.0513,0.0215,0.0647,0.0503,-0.0458,1.350
10257,7881,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0065,0.0010,0.0216,-0.0018,0.0550,-0.0077,1.350
10258,7881,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0399,0.0747,0.0215,-0.0467,0.0702,0.0629,1.350
10259,7881,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0789,0.0527,0.0215,0.0486,0.0627,0.0491,1.350
10260,7882,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0662,-0.0458,0.0215,-0.0560,0.0865,-0.0544,1.049
10261,7882,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0945,-0.0951,0.0215,0.0572,0.0697,-0.0466,1.049
10262,7882,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0093,0.0562,0.0216,0.0096,0.0615,0.0041,1.049
10263,7882,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0917,0.0796,0.0215,-0.0602,0.0611,0.0490,1.049
10264,7882,4,2,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.788,3.567,4.000,0.2881,0.0099,0.0942,0.0853,0.0281,0.0631,0.0501,0.0551,1.049
10265,7883,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0871,-0.0531,0.0215,-0.0535,0.0872,-0.0528,0.800
10266,7883,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0809,-0.0938,0.0215,0.0545,0.0540,-0.0510,0.800
10267,7883,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0626,-0.0097,0.0216,0.0094,0.0511,0.0047,0.800
10268,7883,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0546,0.0679,0.0215,-0.0548,0.0704,0.0507,0.800
10269,7883,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0909,0.0858,0.0215,0.0541,0.0556,0.0574,0.800
10270,7884,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0062,-0.0842,0.0215,-0.0654,0.0663,-0.0650,1.417
10271,7884,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0533,-0.0516,0.0215,0.0527,0.0521,-0.0602,1.417
10272,7884,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0117,-0.0182,0.0216,-0.0066,0.0740,0.0087,1.417
10273,7884,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0858,0.0919,0.0215,-0.0465,0.0551,0.0478,1.417
10274,7884,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0775,0.0950,0.0215,0.0517,0.0774,0.0486,1.417
10275,7885,0,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0930,-0.0902,0.0215,-0.0455,0.0645,-0.0500,0.717
10276,7885,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0727,-0.0797,0.0215,0.0552,0.0601,-0.0546,0.717
10277,7885,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0022,0.0084,0.0216,0.0052,0.0761,-0.0087,0.717
10278,7885,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0648,0.0344,0.0215,-0.0557,0.0725,0.0455,0.717
10279,7885,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0671,0.0394,0.0215,0.0642,0.0866,0.0456,0.717
10280,7886,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0674,-0.0626,0.0215,-0.0551,0.0523,-0.0532,0.883
10281,7886,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0344,-0.0459,0.0215,0.0641,0.0820,-0.0528,0.883
10282,7886,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0243,0.0169,0.0216,-0.0092,0.0794,-0.0087,0.883
10283,7886,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0634,0.0610,0.0215,-0.0496,0.0780,0.0455,0.883
10284,7886,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0581,0.0843,0.0215,0.0433,0.0850,0.0499,0.883
10285,7887,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0898,-0.0475,0.0215,-0.0586,0.0538,-0.0460,0.750
10286,7887,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0869,-0.0693,0.0216,0.0661,0.0772,-0.0631,0.750
10287,7887,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0733,-0.0010,0.0215,-0.0115,0.0529,-0.0114,0.750
10288,7887,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0670,0.0631,0.0215,-0.0531,0.0626,0.0494,0.750
10289,7887,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0767,0.0652,0.0215,0.0667,0.0739,0.0605,0.750
10290,7888,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0972,-0.0970,0.0215,-0.0430,0.0679,-0.0624,0.900
10291,7888,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0786,-0.0555,0.0215,0.0510,0.0837,-0.0660,0.900
10292,7888,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0010,0.0242,0.0216,-0.0078,0.0533,-0.0088,0.900
10293,7888,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0639,0.0692,0.0215,-0.0669,0.0648,0.0627,0.900
10294,7888,4,3,false,batch,false,,false,false,false,,0.997,0.000,0.000,0.0000,0.0000,0.0780,0.0713,0.0205,0.0527,0.0840,0.0580,0.900
10295,7889,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0722,-0.0705,0.0215,-0.0573,0.0851,-0.0536,1.233
10296,7889,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0429,-0.0548,0.0215,0.0439,0.0746,-0.0592,1.233
10297,7889,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0264,-0.0572,0.0216,-0.0077,0.0761,0.0081,1.233
10298,7889,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0849,0.0580,0.0215,-0.0577,0.0769,0.0496,1.233
10299,7889,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0973,0.0973,0.0215,0.0488,0.0595,0.0522,1.233
10300,7890,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0488,-0.0388,0.0215,-0.0648,0.0798,-0.0450,0.833
10301,7890,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0591,-0.0426,0.0215,0.0587,0.0685,-0.0450,0.833
10302,7890,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0028,0.0066,0.0216,0.0023,0.0782,0.0075,0.833
10303,7890,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0335,0.0806,0.0215,-0.0503,0.0544,0.0570,0.833
10304,7890,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0502,0.0650,0.0215,0.0630,0.0631,0.0636,0.833
10305,7891,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0494,-0.0914,0.0215,-0.0499,0.0678,-0.0585,0.817
10306,7891,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0947,-0.0750,0.0215,0.0476,0.0782,-0.0532,0.817
10307,7891,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0199,0.0203,0.0216,-0.0010,0.0527,-0.0110,0.817
10308,7891,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0810,0.0663,0.0215,-0.0484,0.0510,0.0450,0.817
10309,7891,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0829,0.0536,0.0215,0.0661,0.0553,0.0621,0.817
10310,7892,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0343,-0.0623,0.0215,-0.0510,0.0726,-0.0472,0.733
10311,7892,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0960,-0.0705,0.0215,0.0572,0.0652,-0.0651,0.733
10312,7892,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0209,-0.0177,0.0216,0.0051,0.0795,-0.0068,0.733
10313,7892,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0973,0.0972,0.0215,-0.0493,0.0514,0.0512,0.733
10314,7892,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0554,0.0637,0.0215,0.0650,0.0638,0.0649,0.733
10315,7893,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0929,-0.0887,0.0215,-0.0438,0.0679,-0.0506,0.817
10316,7893,1,6,false,batch,false,,false,false,false,,0.959,0.000,0.000,0.0000,0.0000,0.0852,-0.0890,0.0255,0.0545,0.0631,-0.0433,0.817
10317,7893,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0664,0.0201,0.0215,0.0051,0.0561,-0.0039,0.817
10318,7893,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0892,0.0834,0.0215,-0.0602,0.0861,0.0648,0.817
10319,7893,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0389,0.0513,0.0215,0.0506,0.0732,0.0485,0.817
10320,7894,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0795,-0.0914,0.0215,-0.0448,0.0761,-0.0537,0.429
10321,7894,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0587,-0.0480,0.0215,0.0432,0.0836,-0.0501,0.429
10322,7894,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0170,-0.0269,0.0216,-0.0003,0.0610,0.0039,0.429
10323,7894,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0466,0.0510,0.0215,-0.0498,0.0759,0.0600,0.429
10324,7894,4,1,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.711,0.250,4.000,0.1680,0.0036,0.0992,0.0948,0.0283,0.0501,0.0556,0.0451,0.429
10325,7895,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0954,-0.0747,0.0215,-0.0513,0.0545,-0.0575,1.333
10326,7895,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0597,-0.0444,0.0215,0.0595,0.0659,-0.0472,1.333
10327,7895,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0167,-0.0968,0.0216,-0.0060,0.0824,0.0001,1.333
10328,7895,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0693,0.0947,0.0215,-0.0513,0.0894,0.0490,1.333
10329,7895,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0769,0.0413,0.0215,0.0653,0.0791,0.0483,1.333
10330,7896,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0561,-0.0468,0.0215,-0.0605,0.0657,-0.0536,0.783
10331,7896,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0966,0.0388,0.0215,0.0459,0.0574,-0.0641,0.783
10332,7896,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0389,-0.0214,0.0216,-0.0061,0.0868,-0.0020,0.783
10333,7896,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0925,0.0587,0.0215,-0.0589,0.0745,0.0484,0.783
10334,7896,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0619,0.0747,0.0215,0.0611,0.0862,0.0662,0.783
10335,7897,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0754,-0.0673,0.0215,-0.0591,0.0546,-0.0467,0.967
10336,7897,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0679,-0.0808,0.0215,0.0669,0.0582,-0.0544,0.967
10337,7897,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0269,-0.0275,0.0215,0.0085,0.0696,-0.0111,0.967
10338,7897,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0456,0.0741,0.0215,-0.0450,0.0591,0.0514,0.967
10339,7897,4,4,false,batch,false,,false,false,false,,0.997,0.000,0.000,0.0000,0.0000,0.0717,0.0797,0.0227,0.0637,0.0761,0.0449,0.967
10340,7898,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0591,-0.0295,0.0215,-0.0461,0.0690,-0.0536,1.000
10341,7898,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0930,-0.0537,0.0215,0.0647,0.0592,-0.0435,1.000
10342,7898,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0093,-0.0295,0.0216,0.0109,0.0579,-0.0096,1.000
10343,7898,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0739,0.0726,0.0215,-0.0592,0.0771,0.0503,1.000
10344,7898,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0583,0.0499,0.0215,0.0539,0.0628,0.0547,1.000
10345,7899,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0972,-0.0811,0.0215,-0.0493,0.0582,-0.0619,0.017
10346,7899,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0574,-0.0502,0.0215,0.0532,0.0877,-0.0481,0.017
10347,7899,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0875,-0.0289,0.0216,-0.0117,0.0719,-0.0051,0.017
10348,7899,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0380,0.0912,0.0215,-0.0452,0.0676,0.0529,0.017
10349,7899,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0611,0.0679,0.0215,0.0516,0.0868,0.0557,0.017
10350,7900,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0148,-0.0898,0.0215,-0.0450,0.0539,-0.0586,0.950
10351,7900,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0534,-0.0509,0.0215,0.0643,0.0765,-0.0583,0.950
10352,7900,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0037,-0.0355,0.0216,-0.0002,0.0606,0.0117,0.950
10353,7900,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0468,0.0820,0.0215,-0.0665,0.0897,0.0587,0.950
10354,7900,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0422,0.0521,0.0215,0.0503,0.0519,0.0531,0.950
10355,7901,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0847,-0.0933,0.0215,-0.0543,0.0550,-0.0614,0.767
10356,7901,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0638,-0.0902,0.0216,0.0495,0.0568,-0.0622,0.767
10357,7901,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0036,0.0118,0.0216,-0.0068,0.0655,0.0071,0.767
10358,7901,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0635,0.0572,0.0215,-0.0630,0.0703,0.0650,0.767
10359,7901,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0576,0.0669,0.0215,0.0468,0.0630,0.0662,0.767
10360,7902,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0966,-0.0740,0.0215,-0.0655,0.0591,-0.0505,0.867
10361,7902,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0427,-0.0628,0.0215,0.0621,0.0796,-0.0578,0.867
10362,7902,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0581,0.0060,0.0216,-0.0075,0.0894,-0.0038,0.867
10363,7902,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0746,0.0585,0.0215,-0.0571,0.0509,0.0581,0.867
10364,7902,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0739,0.0532,0.0215,0.0641,0.0741,0.0517,0.867
10365,7903,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0547,-0.0651,0.0215,-0.0522,0.0631,-0.0559,0.850
10366,7903,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0427,-0.0464,0.0215,0.0503,0.0725,-0.0618,0.850
10367,7903,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0049,0.0149,0.0216,-0.0009,0.0857,0.0088,0.850
10368,7903,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0936,0.0306,0.0215,-0.0661,0.0580,0.0570,0.850
10369,7903,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0752,0.0649,0.0215,0.0613,0.0523,0.0540,0.850
10370,7904,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0567,-0.0507,0.0215,-0.0510,0.0623,-0.0503,0.900
10371,7904,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0446,-0.0607,0.0216,0.0508,0.0649,-0.0628,0.900
10372,7904,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0084,0.0016,0.0216,0.0031,0.0666,-0.0024,0.900
10373,7904,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0513,0.0513,0.0215,-0.0656,0.0634,0.0487,0.900
10374,7904,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0306,0.0619,0.0215,0.0501,0.0713,0.0598,0.900
10375,7905,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0907,-0.0917,0.0215,-0.0564,0.0814,-0.0518,1.317
10376,7905,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0769,-0.0623,0.0215,0.0449,0.0588,-0.0561,1.317
10377,7905,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0598,-0.0147,0.0216,-0.0109,0.0722,-0.0027,1.317
10378,7905,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0839,0.0914,0.0215,-0.0662,0.0566,0.0626,1.317
10379,7905,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0541,0.0596,0.0215,0.0627,0.0687,0.0578,1.317
